source,category,category_name,subcategory,part_number,description,unit_cost,price_status,price_kind,vendor,vendor_invoice,price_date,freight_unit,markup_flag,sell_unit,source_note
REV19_LIBRARY,9,CAT 9 - RPS EQUIPMENT,"ON THIS JOB - SKID STEER, BREAKER AND DUMP BED ONLY",DUMP TRAILER,RPS DUMP TRAILER - PER DAY,,PRICE NEEDED,rate_card,,,,0,N,,PRICE NEEDED - Starsky sets it
REV19_LIBRARY,9,CAT 9 - RPS EQUIPMENT,"ON THIS JOB - SKID STEER, BREAKER AND DUMP BED ONLY",PONY DUMP,PONY DUMP TRUCK - PER DAY,688.15,ok,rate_card,,,,0,N,688.15,"RPS REV19, scaled off the Camp Springs 3624 F350 study - VERIFY"
REV19_LIBRARY,9,CAT 9 - RPS EQUIPMENT,EVERYTHING ELSE - LEAVE AT ZERO UNLESS THE JOB CALLS FOR IT,MINI EXCAVATOR,MINI EXCAVATOR - PER DAY,850,ok,rate_card,Leave At Zero Unless The Job Calls For It,,,0,N,850,RPS REV19 rate card
REV19_LIBRARY,9,CAT 9 - RPS EQUIPMENT,EVERYTHING ELSE - LEAVE AT ZERO UNLESS THE JOB CALLS FOR IT,SCISSOR / ROUGH TERRAIN LIFT,SCISSOR / ROUGH TERRAIN LIFT - PER DAY,819.52,ok,rate_card,Leave At Zero Unless The Job Calls For It,,,0,N,819.52,RPS REV19 rate card
REV19_LIBRARY,9,CAT 9 - RPS EQUIPMENT,EVERYTHING ELSE - LEAVE AT ZERO UNLESS THE JOB CALLS FOR IT,P185 AIR COMPRESSOR,P185 AIR COMPRESSOR - PER DAY,250,ok,rate_card,Leave At Zero Unless The Job Calls For It,,,0,N,250,RPS REV19 rate card
REV19_LIBRARY,9,CAT 9 - RPS EQUIPMENT,EVERYTHING ELSE - LEAVE AT ZERO UNLESS THE JOB CALLS FOR IT,INTRINSIC SAFE VAC TRAILER,INTRINSIC SAFE VAC TRAILER - PER DAY,225,ok,rate_card,Leave At Zero Unless The Job Calls For It,,,0,N,225,RPS REV19 rate card
REV19_LIBRARY,9,CAT 9 - RPS EQUIPMENT,EVERYTHING ELSE - LEAVE AT ZERO UNLESS THE JOB CALLS FOR IT,CONFINED SPACE BLOWER / HEATER,CONFINED SPACE BLOWER / HEATER - PER DAY,175,ok,rate_card,Leave At Zero Unless The Job Calls For It,,,0,N,175,RPS REV19 rate card
REV19_LIBRARY,9,CAT 9 - RPS EQUIPMENT,EVERYTHING ELSE - LEAVE AT ZERO UNLESS THE JOB CALLS FOR IT,CONCRETE SAW,16 IN CONCRETE SAW WITH BLADE - PER DAY,90,ok,rate_card,Leave At Zero Unless The Job Calls For It,,,0,N,90,RPS REV19 rate card
REV19_LIBRARY,9,CAT 9 - RPS EQUIPMENT,EVERYTHING ELSE - LEAVE AT ZERO UNLESS THE JOB CALLS FOR IT,101129,16 IN VARI-CUT SAW BLADE,170.3,ok,receipt,Leave At Zero Unless The Job Calls For It,,,0,N,170.3,RECEIPT CMG Whitlock 703882 10/31/25
REV19_LIBRARY,9,CAT 9 - RPS EQUIPMENT,EVERYTHING ELSE - LEAVE AT ZERO UNLESS THE JOB CALLS FOR IT,DROP TUBE EXTRACTOR,DROP TUBE EXTRACTOR TOOL - PER DAY,75,ok,rate_card,Leave At Zero Unless The Job Calls For It,,,0,N,75,RPS REV19 rate card
REV19_LIBRARY,9,CAT 9 - RPS EQUIPMENT,EVERYTHING ELSE - LEAVE AT ZERO UNLESS THE JOB CALLS FOR IT,SITE FENCING / BARRICADES,"TEMPORARY FENCE, BARRICADES AND CONES",275,ok,rate_card,Leave At Zero Unless The Job Calls For It,,,0,N,275,RPS REV19 rate card
REV19_LIBRARY,9,CAT 9 - RPS EQUIPMENT,EVERYTHING ELSE - LEAVE AT ZERO UNLESS THE JOB CALLS FOR IT,RENTAL FEE - RECEIPTS,RENTED EQUIPMENT AT RECEIPT COST,0,ok,rate_card,Leave At Zero Unless The Job Calls For It,,,0,N,0,Actual rental receipt - never an RPS day rate
REV19_LIBRARY,10,CAT 10 - MISC / DISPOSABLES / DOT BARRELS,CONSUMABLES - OFF ACTUAL HOME DEPOT AND LOWE'S RECEIPTS,SR51GLSBLACK,RUST-OLEUM GLOSS BLACK SPRAY,7.48,ok,receipt,Home Depot,,,0,N,7.48,RECEIPT Home Depot 88982 6/16/26
REV19_LIBRARY,10,CAT 10 - MISC / DISPOSABLES / DOT BARRELS,CONSUMABLES - OFF ACTUAL HOME DEPOT AND LOWE'S RECEIPTS,020066387686,RUST-OLEUM WHITE PRIMER SPRAY,6.98,ok,receipt,Home Depot,,,0,N,6.98,RECEIPT Home Depot 88982 6/16/26
REV19_LIBRARY,10,CAT 10 - MISC / DISPOSABLES / DOT BARRELS,CONSUMABLES - OFF ACTUAL HOME DEPOT AND LOWE'S RECEIPTS,046609392030,EMPIRE 250 FT TWISTED LINE REEL,6.97,ok,receipt,Home Depot,,,0,N,6.97,RECEIPT Home Depot 88982 6/16/26
REV19_LIBRARY,10,CAT 10 - MISC / DISPOSABLES / DOT BARRELS,CONSUMABLES - OFF ACTUAL HOME DEPOT AND LOWE'S RECEIPTS,860007307812,LARGE PLASTIC TUB,16.97,ok,receipt,Home Depot,,,0,N,16.97,RECEIPT Home Depot 78172 7/13/26
REV19_LIBRARY,10,CAT 10 - MISC / DISPOSABLES / DOT BARRELS,CONSUMABLES - OFF ACTUAL HOME DEPOT AND LOWE'S RECEIPTS,169489,42 GAL CONTRACTOR BAGS - 50 CT BOX,29.98,ok,receipt,,,,0,N,29.98,RECEIPT Lowe's 91842 6/5/26
REV19_LIBRARY,10,CAT 10 - MISC / DISPOSABLES / DOT BARRELS,CONSUMABLES - OFF ACTUAL HOME DEPOT AND LOWE'S RECEIPTS,6798388,KNUCKLE PROTECT GLOVES - PAIR,16.98,ok,receipt,,,,0,N,16.98,RECEIPT Lowe's 91842 6/5/26
REV19_LIBRARY,10,CAT 10 - MISC / DISPOSABLES / DOT BARRELS,CONSUMABLES - OFF ACTUAL HOME DEPOT AND LOWE'S RECEIPTS,49907,TRUFUEL 32 OZ 50:1 PRE-MIX,6.98,ok,receipt,,,,0,N,6.98,RECEIPT Lowe's 91842 6/5/26
REV19_LIBRARY,10,CAT 10 - MISC / DISPOSABLES / DOT BARRELS,CONSUMABLES - OFF ACTUAL HOME DEPOT AND LOWE'S RECEIPTS,DISPOSABLES PER TECH/DAY,PPE AND DAILY DISPOSABLES - PER TECH PER DAY,13.2,ok,estimate,,,,0,N,13.2,"RPS site 17703 Martinsburg WV closure invoice, $13.20/tech/day"
REV19_LIBRARY,10,CAT 10 - MISC / DISPOSABLES / DOT BARRELS,SHOP RATES - LEAVE AT ZERO UNLESS THE JOB CALLS FOR IT,CONSUMABLES - DEMO,DEMO CONSUMABLES - LOT,233.66,ok,estimate,Leave At Zero Unless The Job Calls For It,,,0,N,233.66,RPS REV19 rate card
REV19_LIBRARY,10,CAT 10 - MISC / DISPOSABLES / DOT BARRELS,SHOP RATES - LEAVE AT ZERO UNLESS THE JOB CALLS FOR IT,CONSUMABLES - ELECTRICAL,ELECTRICAL CONSUMABLES - LOT,149.64,ok,estimate,Leave At Zero Unless The Job Calls For It,,,0,N,149.64,RPS REV19 rate card
REV19_LIBRARY,10,CAT 10 - MISC / DISPOSABLES / DOT BARRELS,SHOP RATES - LEAVE AT ZERO UNLESS THE JOB CALLS FOR IT,DOT BARREL - CLOSED TOP,"DOT BARREL, CLOSED TOP",74.78,ok,estimate,Leave At Zero Unless The Job Calls For It,,,0,N,74.78,RPS REV19 rate card
REV19_LIBRARY,10,CAT 10 - MISC / DISPOSABLES / DOT BARRELS,SHOP RATES - LEAVE AT ZERO UNLESS THE JOB CALLS FOR IT,TEST HOSE - JUMPER KIT,"FLEX JUMPER KIT, PRE BUILT",53.1,ok,estimate,Leave At Zero Unless The Job Calls For It,,,0,N,53.1,RPS REV19 rate card
REV19_LIBRARY,10,CAT 10 - MISC / DISPOSABLES / DOT BARRELS,SHOP RATES - LEAVE AT ZERO UNLESS THE JOB CALLS FOR IT,NITROGEN TANK / NITROGEN,NITROGEN - LINE PURGE AND AIR TEST,49.3,ok,estimate,Leave At Zero Unless The Job Calls For It,,,0,N,49.3,RPS REV19 rate card
REV19_LIBRARY,10,CAT 10 - MISC / DISPOSABLES / DOT BARRELS,SHOP RATES - LEAVE AT ZERO UNLESS THE JOB CALLS FOR IT,SL1100 URETHANE SEALANT,"SL1100 URETHANE SEALANT, 10.3 OZ",13.5,ok,estimate,Leave At Zero Unless The Job Calls For It,,,0,N,13.5,SOURCE 53039 6/25/26
REV19_LIBRARY,11,CAT 11 - SUBCONTRACTOR,THIRD PARTY TESTING - CROMPCO / OWL SERVICES. REAL 2026 PRICES OFF A JEFFERSON COUNTY INVOICE.,CONT: SPILL BUCKET,SPILL BUCKET VACUUM TEST,238.16,ok,receipt,Crompco,,,0,N,238.16,RECEIPT Crompco 81325 7/9/26
REV19_LIBRARY,11,CAT 11 - SUBCONTRACTOR,THIRD PARTY TESTING - CROMPCO / OWL SERVICES. REAL 2026 PRICES OFF A JEFFERSON COUNTY INVOICE.,VAPOR: PRESSURE DECAY,VAPOR PRESSURE DECAY TEST,468,ok,receipt,Crompco,,,0,N,468,RECEIPT Crompco 81325 7/9/26
REV19_LIBRARY,11,CAT 11 - SUBCONTRACTOR,THIRD PARTY TESTING - CROMPCO / OWL SERVICES. REAL 2026 PRICES OFF A JEFFERSON COUNTY INVOICE.,INSP: OVERFILL VERIF,OVERFILL PREVENTION VERIFICATION,178.88,ok,receipt,Crompco,,,0,N,178.88,RECEIPT Crompco 81325 7/9/26
REV19_LIBRARY,11,CAT 11 - SUBCONTRACTOR,THIRD PARTY TESTING - CROMPCO / OWL SERVICES. REAL 2026 PRICES OFF A JEFFERSON COUNTY INVOICE.,TANK ONLY: REGULAR,TANK TIGHTNESS TEST - PER TANK,458.64,ok,receipt,Crompco,,,0,N,458.64,RECEIPT Crompco 81325 7/9/26
REV19_LIBRARY,11,CAT 11 - SUBCONTRACTOR,THIRD PARTY TESTING - CROMPCO / OWL SERVICES. REAL 2026 PRICES OFF A JEFFERSON COUNTY INVOICE.,TK OUTER: REGULAR,TANK INTERSTITIAL TEST - PER TANK,178.88,ok,receipt,Crompco,,,0,N,178.88,RECEIPT Crompco 81325 7/9/26
REV19_LIBRARY,11,CAT 11 - SUBCONTRACTOR,THIRD PARTY TESTING - CROMPCO / OWL SERVICES. REAL 2026 PRICES OFF A JEFFERSON COUNTY INVOICE.,623V-2203,"VENT P/V VALVE, 2 IN THREAD-ON",159.87,ok,receipt,Crompco,,,0,N,159.87,RECEIPT Crompco 81325 7/9/26
REV19_LIBRARY,11,CAT 11 - SUBCONTRACTOR,THIRD PARTY TESTING - TANKNOLOGY. REAL 2026 PRICES OFF A JEFFERSON COUNTY INVOICE.,TEST-INTER,TANK INTERSTITIAL TEST - PER TANK,500,ok,receipt,Tanknology,,,0,N,500,RECEIPT Tanknology 2249009 3/13/26
REV19_LIBRARY,11,CAT 11 - SUBCONTRACTOR,THIRD PARTY TESTING - TANKNOLOGY. REAL 2026 PRICES OFF A JEFFERSON COUNTY INVOICE.,FEE-FUEL,TANKNOLOGY FUEL SURCHARGE - PER TRIP,15,ok,receipt,Tanknology,,,0,N,15,RECEIPT Tanknology 2249009 3/13/26
REV19_LIBRARY,11,CAT 11 - SUBCONTRACTOR,THIRD PARTY TESTING - TANKNOLOGY. REAL 2026 PRICES OFF A JEFFERSON COUNTY INVOICE.,FEE-CONSUM,TANKNOLOGY CONSUMABLES - PER TRIP,13.5,ok,receipt,Tanknology,,,0,N,13.5,RECEIPT Tanknology 2249009 3/13/26
REV19_LIBRARY,11,CAT 11 - SUBCONTRACTOR,DISPOSAL AND VAC - PETROLEUM MANAGEMENT INC,PMI - TRANSPORT,PMI TRANSPORT TO DISPOSAL - PER TRIP,350,ok,receipt,PMI,,,0,N,350,RECEIPT PMI 69531 8/21/26
REV19_LIBRARY,11,CAT 11 - SUBCONTRACTOR,DISPOSAL AND VAC - PETROLEUM MANAGEMENT INC,PMI - DRUM DISPOSAL,PMI 55 GAL DRUM DISPOSAL - PER DRUM,125,ok,receipt,PMI,,,0,N,125,RECEIPT PMI 69531 8/21/26
REV19_LIBRARY,11,CAT 11 - SUBCONTRACTOR,DISPOSAL AND VAC - PETROLEUM MANAGEMENT INC,PMI - FUEL SURCHARGE,PMI FUEL SURCHARGE - PER TRIP,52.5,ok,receipt,PMI,,,0,N,52.5,RECEIPT PMI 69531 8/21/26
REV19_LIBRARY,11,CAT 11 - SUBCONTRACTOR,DISPOSAL AND VAC - PETROLEUM MANAGEMENT INC,VAC TRUCK,VAC TRUCK - PER DAY,1450,ok,estimate,Petroleum Management Inc,Template,,0,N,1450,RPS Invoice Template 7/29/20. STALE - get a current number
REV19_LIBRARY,11,CAT 11 - SUBCONTRACTOR,ELECTRICAL SUBCONTRACTOR - HASH CONSTRUCTION,HASH - ELEC TECH REG,HASH ELECTRICAL TECH - PER HOUR,82,ok,receipt,Hash,,,0,N,82,RECEIPT Hash inv 072926-101 and 072926-102 7/29/26. 2 techs at $82.00/hr each
REV19_LIBRARY,11,CAT 11 - SUBCONTRACTOR,ELECTRICAL SUBCONTRACTOR - HASH CONSTRUCTION,HASH - TRAVEL,TRAVEL RATE - PER TRIP,85,ok,receipt,Hash,,,0,N,85,RECEIPT Hash inv 7/29/26
REV19_LIBRARY,11,CAT 11 - SUBCONTRACTOR,ELECTRICAL SUBCONTRACTOR - LCE LLC,LCE - ELEC + HELPER REG,LCE ELECTRICIAN AND HELPER - PER HOUR,140,ok,receipt,LCE,,,0,N,140,RECEIPT LCE 8/26/26
REV19_LIBRARY,11,CAT 11 - SUBCONTRACTOR,ELECTRICAL SUBCONTRACTOR - LCE LLC,LCE - ELEC + HELPER OT,"LCE ELECTRICIAN AND HELPER, OT - PER HOUR",210,ok,receipt,LCE,,,0,N,210,RECEIPT LCE 1043 8/26/26
REV19_LIBRARY,11,CAT 11 - SUBCONTRACTOR,ELECTRICAL SUBCONTRACTOR - LCE LLC,LCE - ELECTRICIAN REG,LCE ELECTRICIAN - PER HOUR,95,ok,receipt,LCE,,,0,N,95,RECEIPT LCE 1027 7/29/26
REV19_LIBRARY,11,CAT 11 - SUBCONTRACTOR,ELECTRICAL SUBCONTRACTOR - LCE LLC,LCE - MISC MATERIAL,LCE MISC MATERIAL - PER TRIP,100,ok,receipt,LCE,,,0,N,100,RECEIPT LCE 6/17/26
REV19_LIBRARY,12,CAT 12 - TRADE PERMITS AND ONSITE INSPECTIONS,TRADE PERMITS AND ONSITE INSPECTIONS,TRADE PERMIT FEE,COUNTY OR CITY TRADE PERMITS,,PRICE NEEDED,estimate,,,,0,N,,PRICE NEEDED - call the county
REV19_LIBRARY,12,CAT 12 - TRADE PERMITS AND ONSITE INSPECTIONS,TRADE PERMITS AND ONSITE INSPECTIONS,ONSITE INSPECTION FEE,ONSITE INSPECTION FEES,,PRICE NEEDED,estimate,,,,0,N,,PRICE NEEDED - call the county
PRICE_BOOK,,SALES TAX BY STATE,,State / customer,Rate,,PRICE NEEDED,book,,,,0,,,Source
PRICE_BOOK,,SALES TAX BY STATE,,Virginia,5.30%,,PRICE NEEDED,book,,,,0,,,[INSTR]
PRICE_BOOK,,SALES TAX BY STATE,,Sheetz,6.00%,,PRICE NEEDED,book,,,,0,,,[INSTR]
PRICE_BOOK,,SALES TAX BY STATE,,**Maryland**,**6.00%**,,PRICE NEEDED,book,,,,0,,,"Verified 08/25/2026, Maryland Comptroller / Avalara. State only, no county add-on."
PRICE_BOOK,,SALES TAX BY STATE,,"Schools, municipal",Exempt,,PRICE NEEDED,book,,,,0,,,[INSTR]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 inch galvanized and explosion proof,BBDX1,1 LB duck seal,4.53,ok,book,,,,0,,,4.53 | [2020][2022]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 inch galvanized and explosion proof,CBCHICOA3,1 LB Chico seal compound,10.48,ok,book,,,,0,,,10.48 | [2020][2022]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 inch galvanized and explosion proof,CBCHICOA19PX,"Seal compound, large",34.89,ok,book,,,,0,,,34.89 | [2020][2022]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 inch galvanized and explosion proof,CBEYS21,"3/4 female conduit seal, seal-off",34.64,ok,book,,,,0,,,34.64 | [2020][2022]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 inch galvanized and explosion proof,CBGUP214,"GUP214 junction box, large J-box",94.73,ok,book,,,,0,,,94.73 | [2020][2022]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 inch galvanized and explosion proof,CBLBY25,"3/4 90 degree conduit ell, pull 90",26.0,ok,book,,,,0,,,26.00 | [2020][2022]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 inch galvanized and explosion proof,CBOELB2,"3/4 OELB conduit body and cover, L-box",62.22,ok,book,,,,0,,,62.22 | [2020][2022]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 inch galvanized and explosion proof,CBPLG2,3/4 recessed plug,2.35,ok,book,,,,0,,,2.35 | [2020][2022]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 inch galvanized and explosion proof,CBRE21,3/4 x 1/2 reducer bushing,0.53,ok,book,,,,0,,,0.536 | [2020][2022]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 inch galvanized and explosion proof,CBRE32,1 x 3/4 reducer,2.35,ok,book,,,,0,,,2.35 | [2020][2022]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 inch galvanized and explosion proof,CBUNF205,3/4 female union,26.07,ok,book,,,,0,,,26.07 [2020] / 27.49 [2022] | conflict
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 inch galvanized and explosion proof,CBUNY205,3/4 male union,28.5,ok,book,,,,0,,,28.50 [2020] / 22.74 [2022] | conflict
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 inch galvanized and explosion proof,CF3/4GACP,3/4 x close galv conduit nipple,1.62,ok,book,,,,0,,,1.62 [2020] / 1.05 [2022] | conflict
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 inch galvanized and explosion proof,CF3/4X2GANIP,3/4 x 2 galv conduit nipple,1.96,ok,book,,,,0,,,1.96 [2020] / 0.90 [2022] | conflict
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 inch galvanized and explosion proof,CF3/4X3GANIP,3/4 x 3 galv conduit nipple,2.31,ok,book,,,,0,,,2.31 [2020] / 1.09 [2022] | conflict
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 inch galvanized and explosion proof,CF3/4X4GANIP,3/4 x 4 galv conduit nipple,2.68,ok,book,,,,0,,,2.68 [2020] / 1.30 [2022] | conflict
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 inch galvanized and explosion proof,CO3/4GA,"3/4"" galvanized conduit **UNIT BASIS UNKNOWN**",13.36,ok,book,,,,0,,,13.36 | [2020][2022]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 inch galvanized and explosion proof,PV3/4,"3/4"" PVC conduit Sch 40 **UNIT BASIS UNKNOWN**",21.93,ok,book,,,,0,,,21.93 | [2020][2022]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 inch galvanized and explosion proof,PV3/4FTA,"3/4"" PVC female adapter",0.23,ok,book,,,,0,,,0.23 | [2020][2022]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 inch galvanized and explosion proof,RIGID SWEEP 90,"3/4"" rigid sweep 90",5.91,ok,book,,,,0,,,5.91 | [2020]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 inch galvanized and explosion proof,PVC COATED CONDUIT,Rob Roy,54.0,ok,book,,,,0,,,54.00 | [2020]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 inch galvanized and explosion proof,3PC UNION-DIRECT BURY EP,Explosion proof Erickson,33.15,ok,book,,,,0,,,33.15 | [2020]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 inch galvanized and explosion proof,THREADED CONDUIT BUSHING 3/4,3/4 threaded conduit bushing,0.55,ok,book,,,,0,,,0.55 | [2020][2022]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 inch galvanized and explosion proof,3/4 ALUM FLEX,"Flexible conduit 3/4 aluminum, per ft",0.9,ok,book,,,,0,,,0.90 | [2020][2022]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 inch galvanized and explosion proof,3/4 FLEX CONN ELBOW,3/4 flex conduit connector elbow 90,1.39,ok,book,,,,0,,,1.39 | [2020][2022]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 inch galvanized and explosion proof,SCXC272,3/4 D/C squeeze flex connector,1.99,ok,book,,,,0,,,1.99 | [2020]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 inch galvanized and explosion proof,ID30071 / 72 / 73,"Wire connectors, gray / blue / orange",6.53,ok,book,,,,0,,,6.53 / 7.37 / 8.52 | [2020][2022]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 and 1 inch EMT,"10 FOOT STICK 3/4"" EMT",3/4 inch 10 ft steel EMT,8.2,ok,book,,,,0,,,8.20 | [2020][2022]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 and 1 inch EMT,"10 FOOT STICK 1"" EMT",1 inch 10 ft EMT,14.2,ok,book,,,,0,,,14.20 | [2020][2022]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 and 1 inch EMT,"3/4"" BOX CONNECTOR",3/4 EMT compression J-box connector,1.31,ok,book,,,,0,,,1.31 [2020] / 0.90 [2022] | conflict
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 and 1 inch EMT,"3/4"" COMPRESSION COUPLING",,1.5,ok,book,,,,0,,,1.50 [2020] / 0.90 [2022] | conflict
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 and 1 inch EMT,"3/4"" COMP COUPLING RAIN TIGHT",,1.35,ok,book,,,,0,,,1.35 | [2020][2022]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 and 1 inch EMT,"EMT PULL 90 3/4""",,10.73,ok,book,,,,0,,,10.73 [2020] / 1.22 [2022] | large conflict
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 and 1 inch EMT,EMT 3/4 STRAP,"3/4"" strap",0.35,ok,book,,,,0,,,0.35 | [2020][2022]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 and 1 inch EMT,ORBOF7712,EMT steel set screw coupling,0.21,ok,book,,,,0,,,0.21 | [2020]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 and 1 inch EMT,CF3/4EMTEL,"3/4"" EMT elbow 90",2.0,ok,book,,,,0,,,2.00 | [2020]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 and 1 inch EMT,"3/4"" EMT SWEEP 90",,4.57,ok,book,,,,0,,,4.57 | [2020]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),3/4 and 1 inch EMT,SCBU502,"3/4"" 105D plastic bushing",0.1,ok,book,,,,0,,,0.10 | [2020]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),1 inch galvanized and explosion proof,EYS31,"1"" explosion proof seal-off",44.66,ok,book,,,,0,,,44.66 | [2020][2022]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),1 inch galvanized and explosion proof,UNF305,"1"" steel female conduit union",49.68,ok,book,,,,0,,,49.68 | [2020][2022]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),1 inch galvanized and explosion proof,"1"" BOX CONNECT-FLEXIBLE",,2.01,ok,book,,,,0,,,2.01 | [2020]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),1 inch galvanized and explosion proof,"1"" FLEXIBLE CONDUIT","1"" flexible conduit, 50 ft",92.53,ok,book,,,,0,,,92.53 | [2020][2022]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),1 inch galvanized and explosion proof,"1""X6"" GALV NIPPLE",,3.47,ok,book,,,,0,,,3.47 | [2020][2022]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),1 inch galvanized and explosion proof,"1""XCLOSE",,2.13,ok,book,,,,0,,,2.13 | [2020][2022]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),1 inch galvanized and explosion proof,100GC,"1"" galv coupling",2.94,ok,book,,,,0,,,2.94 | [2020][2022]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),1 inch galvanized and explosion proof,"1""X2"" GALV NIPPLE",,2.62,ok,book,,,,0,,,2.62 | [2020][2022]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),1 inch galvanized and explosion proof,"1""x3"" GALV NIPPLE",,3.25,ok,book,,,,0,,,3.25 | [2020][2022]
PRICE_BOOK,,CATEGORY 1 - ELECTRICAL SUPPLY (EECO / Capital Tristate / Home Depot),1 inch galvanized and explosion proof,RE32,"1"" to 3/4"" reducing bushing",5.63,ok,book,,,,0,,,5.63 | [2020][2022]
